Frame: 1 | File: frame_1_car_0.jpg | Plate: REFIER
Frame: 546 | File: frame_546_car_8.jpg | Plate: TOTAL TAX
Frame: 546 | File: frame_546_car_9.jpg | Plate: 1
Frame: 546 | File: frame_546_car_10.jpg | Plate: QTY
Frame: 546 | File: frame_546_car_11.jpg | Plate: 15
Frame: 546 | File: frame_546_car_12.jpg | Plate: @
Frame: 546 | File: frame_546_car_13.jpg | Plate: BW
Frame: 546 | File: frame_546_car_14.jpg | Plate: :
Frame: 546 | File: frame_546_car_15.jpg | Plate: 4
Frame: 547 | File: frame_547_car_0.jpg | Plate: :
Frame: 547 | File: frame_547_car_1.jpg | Plate: R
Frame: 547 | File: frame_547_car_2.jpg | Plate: 7
Frame: 547 | File: frame_547_car_3.jpg | Plate: REST
Frame: 547 | File: frame_547_car_4.jpg | Plate: X
Frame: 547 | File: frame_547_car_5.jpg | Plate: 8
Frame: 547 | File: frame_547_car_6.jpg | Plate: :
Frame: 547 | File: frame_547_car_7.jpg | Plate: ***
Frame: 547 | File: frame_547_car_8.jpg | Plate: 1
Frame: 547 | File: frame_547_car_9.jpg | Plate: @
Frame: 547 | File: frame_547_car_10.jpg | Plate: 1
Frame: 547 | File: frame_547_car_11.jpg | Plate: :
Frame: 547 | File: frame_547_car_12.jpg | Plate: :
Frame: 547 | File: frame_547_car_13.jpg | Plate: DISPLAY FACE UP ON DASH
Frame: 547 | File: frame_547_car_14.jpg | Plate: :
Frame: 547 | File: frame_547_car_15.jpg | Plate: 15
Frame: 547 | File: frame_547_car_16.jpg | Plate: ***
Frame: 548 | File: frame_548_car_0.jpg | Plate: :
Frame: 548 | File: frame_548_car_1.jpg | Plate: R
Frame: 548 | File: frame_548_car_2.jpg | Plate: :
Frame: 548 | File: frame_548_car_3.jpg | Plate: REST
Frame: 548 | File: frame_548_car_4.jpg | Plate: AX
Frame: 548 | File: frame_548_car_5.jpg | Plate: 8
Frame: 548 | File: frame_548_car_6.jpg | Plate: :
Frame: 548 | File: frame_548_car_7.jpg | Plate: ***
Frame: 548 | File: frame_548_car_8.jpg | Plate: @ 1
Frame: 548 | File: frame_548_car_9.jpg | Plate: 1
Frame: 548 | File: frame_548_car_10.jpg | Plate: :
Frame: 548 | File: frame_548_car_11.jpg | Plate: 1
Frame: 548 | File: frame_548_car_12.jpg | Plate: :
Frame: 548 | File: frame_548_car_13.jpg | Plate: 0.20
Frame: 548 | File: frame_548_car_14.jpg | Plate: :
Frame: 548 | File: frame_548_car_15.jpg | Plate: **
Frame: 549 | File: frame_549_car_0.jpg | Plate: R
Frame: 549 | File: frame_549_car_1.jpg | Plate: :
Frame: 549 | File: frame_549_car_2.jpg | Plate: :
Frame: 549 | File: frame_549_car_3.jpg | Plate: ISSUE
Frame: 549 | File: frame_549_car_4.jpg | Plate: /X
Frame: 549 | File: frame_549_car_5.jpg | Plate: 8
Frame: 549 | File: frame_549_car_6.jpg | Plate: :
Frame: 549 | File: frame_549_car_7.jpg | Plate: TOTAL TAX
Frame: 549 | File: frame_549_car_8.jpg | Plate: :
Frame: 549 | File: frame_549_car_9.jpg | Plate: 9
Frame: 549 | File: frame_549_car_10.jpg | Plate: 15
Frame: 549 | File: frame_549_car_11.jpg | Plate: 4
Frame: 549 | File: frame_549_car_12.jpg | Plate: DISCOUNT
Frame: 549 | File: frame_549_car_13.jpg | Plate: 12
Frame: 549 | File: frame_549_car_14.jpg | Plate: QTY
Frame: 549 | File: frame_549_car_15.jpg | Plate: /07/12
Frame: 549 | File: frame_549_car_16.jpg | Plate: :
Frame: 550 | File: frame_550_car_0.jpg | Plate: :
Frame: 550 | File: frame_550_car_1.jpg | Plate: 5
Frame: 550 | File: frame_550_car_2.jpg | Plate: R
Frame: 550 | File: frame_550_car_3.jpg | Plate: R
Frame: 550 | File: frame_550_car_4.jpg | Plate: REST
Frame: 550 | File: frame_550_car_5.jpg | Plate: TOTAL
Frame: 550 | File: frame_550_car_6.jpg | Plate: :
Frame: 550 | File: frame_550_car_7.jpg | Plate: 8
Frame: 550 | File: frame_550_car_8.jpg | Plate: TOTAL
Frame: 550 | File: frame_550_car_9.jpg | Plate: :
Frame: 550 | File: frame_550_car_10.jpg | Plate: 39
Frame: 550 | File: frame_550_car_11.jpg | Plate: S
Frame: 550 | File: frame_550_car_12.jpg | Plate: 15
Frame: 550 | File: frame_550_car_13.jpg | Plate: TAXED
Frame: 550 | File: frame_550_car_14.jpg | Plate: QTY
Frame: 550 | File: frame_550_car_15.jpg | Plate: %
Frame: 550 | File: frame_550_car_16.jpg | Plate: 12
Frame: 550 | File: frame_550_car_17.jpg | Plate: AMOUNT
Frame: 550 | File: frame_550_car_18.jpg | Plate: :
Frame: 551 | File: frame_551_car_0.jpg | Plate: 5
Frame: 551 | File: frame_551_car_1.jpg | Plate: R
Frame: 551 | File: frame_551_car_2.jpg | Plate: R
Frame: 551 | File: frame_551_car_3.jpg | Plate: :
Frame: 551 | File: frame_551_car_4.jpg | Plate: REF#
Frame: 551 | File: frame_551_car_5.jpg | Plate: ***
Frame: 551 | File: frame_551_car_6.jpg | Plate: EP
Frame: 551 | File: frame_551_car_7.jpg | Plate: :
Frame: 551 | File: frame_551_car_8.jpg | Plate: 628
Frame: 551 | File: frame_551_car_9.jpg | Plate: S
Frame: 551 | File: frame_551_car_10.jpg | Plate: TOTAL
Frame: 551 | File: frame_551_car_11.jpg | Plate: S
Frame: 551 | File: frame_551_car_12.jpg | Plate: MEMENTS
Frame: 551 | File: frame_551_car_13.jpg | Plate: 15
Frame: 551 | File: frame_551_car_14.jpg | Plate: *
Frame: 551 | File: frame_551_car_15.jpg | Plate: TELMENTS
Frame: 551 | File: frame_551_car_16.jpg | Plate: 112
Frame: 551 | File: frame_551_car_17.jpg | Plate: QTY
Frame: 551 | File: frame_551_car_18.jpg | Plate: :
Frame: 552 | File: frame_552_car_0.jpg | Plate: :
Frame: 552 | File: frame_552_car_1.jpg | Plate: E
Frame: 552 | File: frame_552_car_2.jpg | Plate: 2
Frame: 552 | File: frame_552_car_3.jpg | Plate: REF#
Frame: 552 | File: frame_552_car_4.jpg | Plate: ***
Frame: 552 | File: frame_552_car_5.jpg | Plate: 2
Frame: 552 | File: frame_552_car_6.jpg | Plate: EP
Frame: 552 | File: frame_552_car_7.jpg | Plate: :
Frame: 552 | File: frame_552_car_8.jpg | Plate: :
Frame: 552 | File: frame_552_car_9.jpg | Plate: ON
Frame: 552 | File: frame_552_car_10.jpg | Plate: TOTAL TAX
Frame: 552 | File: frame_552_car_11.jpg | Plate: 4
Frame: 552 | File: frame_552_car_12.jpg | Plate: 15
Frame: 552 | File: frame_552_car_13.jpg | Plate: MASTERING
Frame: 552 | File: frame_552_car_14.jpg | Plate: DISCOUNT
Frame: 552 | File: frame_552_car_15.jpg | Plate: *
Frame: 552 | File: frame_552_car_16.jpg | Plate: 12
Frame: 552 | File: frame_552_car_17.jpg | Plate: PM
Frame: 552 | File: frame_552_car_18.jpg | Plate: :
Frame: 553 | File: frame_553_car_0.jpg | Plate: :
Frame: 553 | File: frame_553_car_1.jpg | Plate: 5
Frame: 553 | File: frame_553_car_2.jpg | Plate: PER
Frame: 553 | File: frame_553_car_3.jpg | Plate: R
Frame: 553 | File: frame_553_car_4.jpg | Plate: OR CHANGE FOR AN OFFER
Frame: 553 | File: frame_553_car_5.jpg | Plate: R
Frame: 553 | File: frame_553_car_6.jpg | Plate: 8
Frame: 553 | File: frame_553_car_7.jpg | Plate: :
Frame: 553 | File: frame_553_car_8.jpg | Plate: ***
Frame: 553 | File: frame_553_car_9.jpg | Plate: :
Frame: 553 | File: frame_553_car_10.jpg | Plate: 15
Frame: 553 | File: frame_553_car_11.jpg | Plate: DISCOUNTS
Frame: 553 | File: frame_553_car_12.jpg | Plate: 4
Frame: 553 | File: frame_553_car_13.jpg | Plate: %
Frame: 553 | File: frame_553_car_14.jpg | Plate: 12
Frame: 553 | File: frame_553_car_15.jpg | Plate: ***
Frame: 553 | File: frame_553_car_16.jpg | Plate: 2. 00
Frame: 553 | File: frame_553_car_17.jpg | Plate: :
Frame: 553 | File: frame_553_car_18.jpg | Plate: DISCOUNT
Frame: 554 | File: frame_554_car_0.jpg | Plate: :
Frame: 554 | File: frame_554_car_1.jpg | Plate: 5
Frame: 554 | File: frame_554_car_2.jpg | Plate: REST
Frame: 554 | File: frame_554_car_3.jpg | Plate: 2
Frame: 554 | File: frame_554_car_4.jpg | Plate: 1
Frame: 554 | File: frame_554_car_5.jpg | Plate: ***
Frame: 554 | File: frame_554_car_6.jpg | Plate: EP
Frame: 554 | File: frame_554_car_7.jpg | Plate: :
Frame: 554 | File: frame_554_car_8.jpg | Plate: SR
Frame: 554 | File: frame_554_car_9.jpg | Plate: :
Frame: 554 | File: frame_554_car_10.jpg | Plate: 15
Frame: 554 | File: frame_554_car_11.jpg | Plate: REGULATION
Frame: 554 | File: frame_554_car_12.jpg | Plate: %
Frame: 554 | File: frame_554_car_13.jpg | Plate: 4
Frame: 554 | File: frame_554_car_14.jpg | Plate: 1.02
Frame: 554 | File: frame_554_car_15.jpg | Plate: TOTAL
Frame: 554 | File: frame_554_car_16.jpg | Plate: (S.DO)
Frame: 554 | File: frame_554_car_17.jpg | Plate: :
Frame: 555 | File: frame_555_car_0.jpg | Plate: :
Frame: 555 | File: frame_555_car_1.jpg | Plate: E==
Frame: 555 | File: frame_555_car_2.jpg | Plate: R
Frame: 555 | File: frame_555_car_3.jpg | Plate: R
Frame: 555 | File: frame_555_car_4.jpg | Plate: 6
Frame: 555 | File: frame_555_car_5.jpg | Plate: OR FULL
Frame: 555 | File: frame_555_car_6.jpg | Plate: EP
Frame: 555 | File: frame_555_car_7.jpg | Plate: 4
Frame: 555 | File: frame_555_car_8.jpg | Plate: :
Frame: 555 | File: frame_555_car_9.jpg | Plate: :
Frame: 555 | File: frame_555_car_10.jpg | Plate: SM
Frame: 555 | File: frame_555_car_11.jpg | Plate: *
Frame: 555 | File: frame_555_car_12.jpg | Plate: PERFORMANCE
Frame: 555 | File: frame_555_car_13.jpg | Plate: 15
Frame: 555 | File: frame_555_car_14.jpg | Plate: ***
Frame: 555 | File: frame_555_car_15.jpg | Plate: 12
Frame: 555 | File: frame_555_car_16.jpg | Plate: CASH
Frame: 556 | File: frame_556_car_0.jpg | Plate: REFRES
Frame: 556 | File: frame_556_car_1.jpg | Plate: :
Frame: 556 | File: frame_556_car_2.jpg | Plate: R
Frame: 556 | File: frame_556_car_3.jpg | Plate: ESIS
Frame: 556 | File: frame_556_car_4.jpg | Plate: R
Frame: 556 | File: frame_556_car_5.jpg | Plate: ESP
Frame: 556 | File: frame_556_car_6.jpg | Plate: 1
Frame: 556 | File: frame_556_car_7.jpg | Plate: S
Frame: 556 | File: frame_556_car_8.jpg | Plate: 9.11
Frame: 556 | File: frame_556_car_9.jpg | Plate: :
Frame: 556 | File: frame_556_car_10.jpg | Plate: :
Frame: 556 | File: frame_556_car_11.jpg | Plate: RASTERING
Frame: 556 | File: frame_556_car_12.jpg | Plate: *
Frame: 556 | File: frame_556_car_13.jpg | Plate: 5
Frame: 556 | File: frame_556_car_14.jpg | Plate: TOTAL
Frame: 556 | File: frame_556_car_15.jpg | Plate: DUE
Frame: 556 | File: frame_556_car_16.jpg | Plate: :
Frame: 557 | File: frame_557_car_0.jpg | Plate: :
Frame: 557 | File: frame_557_car_1.jpg | Plate: REFUS
Frame: 557 | File: frame_557_car_2.jpg | Plate: R
Frame: 557 | File: frame_557_car_3.jpg | Plate: BEST
Frame: 557 | File: frame_557_car_4.jpg | Plate: 1
Frame: 557 | File: frame_557_car_5.jpg | Plate: ESP
Frame: 557 | File: frame_557_car_6.jpg | Plate: 2
Frame: 557 | File: frame_557_car_7.jpg | Plate: 4
Frame: 557 | File: frame_557_car_8.jpg | Plate: :
Frame: 557 | File: frame_557_car_9.jpg | Plate: :
Frame: 557 | File: frame_557_car_10.jpg | Plate: *
Frame: 557 | File: frame_557_car_11.jpg | Plate: 9M
Frame: 557 | File: frame_557_car_12.jpg | Plate: TRANSACTION
Frame: 557 | File: frame_557_car_13.jpg | Plate: 5
Frame: 557 | File: frame_557_car_14.jpg | Plate: TAX
Frame: 557 | File: frame_557_car_15.jpg | Plate: L
Frame: 557 | File: frame_557_car_16.jpg | Plate: TOTAL
Frame: 557 | File: frame_557_car_17.jpg | Plate: 1SP
Frame: 558 | File: frame_558_car_0.jpg | Plate: :
Frame: 558 | File: frame_558_car_1.jpg | Plate: R
Frame: 558 | File: frame_558_car_2.jpg | Plate: PER
Frame: 558 | File: frame_558_car_3.jpg | Plate: 3/
Frame: 558 | File: frame_558_car_4.jpg | Plate: R
Frame: 558 | File: frame_558_car_5.jpg | Plate: *
Frame: 558 | File: frame_558_car_6.jpg | Plate: 4
Frame: 558 | File: frame_558_car_7.jpg | Plate: 1
Frame: 558 | File: frame_558_car_8.jpg | Plate: :
Frame: 558 | File: frame_558_car_9.jpg | Plate: 15
Frame: 558 | File: frame_558_car_10.jpg | Plate: R
Frame: 558 | File: frame_558_car_11.jpg | Plate: MASACATION
Frame: 558 | File: frame_558_car_12.jpg | Plate: EP
Frame: 558 | File: frame_558_car_13.jpg | Plate: L/
Frame: 558 | File: frame_558_car_14.jpg | Plate: EP
Frame: 558 | File: frame_558_car_15.jpg | Plate: 4.11
Frame: 558 | File: frame_558_car_16.jpg | Plate: :
Frame: 558 | File: frame_558_car_17.jpg | Plate: ICR
Frame: 558 | File: frame_558_car_18.jpg | Plate: :
Frame: 559 | File: frame_559_car_0.jpg | Plate: :
Frame: 559 | File: frame_559_car_1.jpg | Plate: REFUS
Frame: 559 | File: frame_559_car_2.jpg | Plate: 1
Frame: 559 | File: frame_559_car_3.jpg | Plate: :
Frame: 559 | File: frame_559_car_4.jpg | Plate: %
Frame: 559 | File: frame_559_car_5.jpg | Plate: :
Frame: 559 | File: frame_559_car_6.jpg | Plate: 7
Frame: 559 | File: frame_559_car_7.jpg | Plate: :
Frame: 559 | File: frame_559_car_8.jpg | Plate: PERFORATED
Frame: 559 | File: frame_559_car_9.jpg | Plate: 4
Frame: 559 | File: frame_559_car_10.jpg | Plate: 15
Frame: 559 | File: frame_559_car_11.jpg | Plate: TOTAL
Frame: 559 | File: frame_559_car_12.jpg | Plate: L/
Frame: 559 | File: frame_559_car_13.jpg | Plate: EP
Frame: 559 | File: frame_559_car_14.jpg | Plate: ICR
Frame: 560 | File: frame_560_car_0.jpg | Plate: REFUS
Frame: 560 | File: frame_560_car_1.jpg | Plate: :
Frame: 560 | File: frame_560_car_2.jpg | Plate: R
Frame: 560 | File: frame_560_car_3.jpg | Plate: REST
Frame: 560 | File: frame_560_car_4.jpg | Plate: %
Frame: 560 | File: frame_560_car_5.jpg | Plate: :
Frame: 560 | File: frame_560_car_6.jpg | Plate: TOTAL
Frame: 560 | File: frame_560_car_7.jpg | Plate: E
Frame: 560 | File: frame_560_car_8.jpg | Plate: :
Frame: 560 | File: frame_560_car_9.jpg | Plate: 4
Frame: 560 | File: frame_560_car_10.jpg | Plate: QTY
Frame: 560 | File: frame_560_car_11.jpg | Plate: 15
Frame: 560 | File: frame_560_car_12.jpg | Plate: 7
Frame: 560 | File: frame_560_car_13.jpg | Plate: L/
Frame: 561 | File: frame_561_car_0.jpg | Plate: :
Frame: 561 | File: frame_561_car_1.jpg | Plate: REFUS
Frame: 561 | File: frame_561_car_2.jpg | Plate: PER
Frame: 561 | File: frame_561_car_3.jpg | Plate: R
Frame: 561 | File: frame_561_car_4.jpg | Plate: %
Frame: 561 | File: frame_561_car_5.jpg | Plate: EP
Frame: 561 | File: frame_561_car_6.jpg | Plate: :
Frame: 561 | File: frame_561_car_7.jpg | Plate: /
Frame: 561 | File: frame_561_car_8.jpg | Plate: USING
Frame: 561 | File: frame_561_car_9.jpg | Plate: :
Frame: 561 | File: frame_561_car_10.jpg | Plate: ***
Frame: 561 | File: frame_561_car_11.jpg | Plate: 4
Frame: 561 | File: frame_561_car_12.jpg | Plate: 15
Frame: 561 | File: frame_561_car_13.jpg | Plate: TOTAL
Frame: 561 | File: frame_561_car_14.jpg | Plate: R
Frame: 562 | File: frame_562_car_0.jpg | Plate: :
Frame: 562 | File: frame_562_car_1.jpg | Plate: REF#
Frame: 562 | File: frame_562_car_2.jpg | Plate: REFUS
Frame: 562 | File: frame_562_car_3.jpg | Plate: EP
Frame: 562 | File: frame_562_car_4.jpg | Plate: R
Frame: 562 | File: frame_562_car_5.jpg | Plate: %
Frame: 562 | File: frame_562_car_6.jpg | Plate: 1
Frame: 562 | File: frame_562_car_7.jpg | Plate: :
Frame: 562 | File: frame_562_car_8.jpg | Plate: *
Frame: 562 | File: frame_562_car_9.jpg | Plate: /MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM
Frame: 562 | File: frame_562_car_10.jpg | Plate: 4
Frame: 562 | File: frame_562_car_11.jpg | Plate: 15
Frame: 562 | File: frame_562_car_12.jpg | Plate: MEN
Frame: 562 | File: frame_562_car_13.jpg | Plate: /0" OV
Frame: 562 | File: frame_562_car_14.jpg | Plate: 6.00%
Frame: 563 | File: frame_563_car_0.jpg | Plate: :
Frame: 563 | File: frame_563_car_1.jpg | Plate: REFIER
Frame: 563 | File: frame_563_car_2.jpg | Plate: REF#
Frame: 563 | File: frame_563_car_3.jpg | Plate: EP
Frame: 563 | File: frame_563_car_4.jpg | Plate: R
Frame: 563 | File: frame_563_car_5.jpg | Plate: PERFORATED
Frame: 563 | File: frame_563_car_6.jpg | Plate: %
Frame: 563 | File: frame_563_car_7.jpg | Plate: L7
Frame: 563 | File: frame_563_car_8.jpg | Plate: *
Frame: 563 | File: frame_563_car_9.jpg | Plate: /
Frame: 563 | File: frame_563_car_10.jpg | Plate: 1
Frame: 563 | File: frame_563_car_11.jpg | Plate: /07-07
Frame: 563 | File: frame_563_car_12.jpg | Plate: E
Frame: 563 | File: frame_563_car_13.jpg | Plate: MEN
Frame: 564 | File: frame_564_car_0.jpg | Plate: :
Frame: 564 | File: frame_564_car_1.jpg | Plate: REFIER
Frame: 564 | File: frame_564_car_2.jpg | Plate: LEMS
Frame: 564 | File: frame_564_car_3.jpg | Plate: EP
Frame: 564 | File: frame_564_car_4.jpg | Plate: R
Frame: 564 | File: frame_564_car_5.jpg | Plate: PERFORATED
Frame: 564 | File: frame_564_car_6.jpg | Plate: TY
Frame: 564 | File: frame_564_car_7.jpg | Plate: *
Frame: 564 | File: frame_564_car_8.jpg | Plate: *
Frame: 564 | File: frame_564_car_9.jpg | Plate: 1
Frame: 564 | File: frame_564_car_10.jpg | Plate: /07-01
Frame: 564 | File: frame_564_car_11.jpg | Plate: 4
Frame: 564 | File: frame_564_car_12.jpg | Plate: /
Frame: 564 | File: frame_564_car_13.jpg | Plate: AMOUNT
Frame: 564 | File: frame_564_car_14.jpg | Plate: ***
Frame: 565 | File: frame_565_car_0.jpg | Plate: :
Frame: 565 | File: frame_565_car_1.jpg | Plate: E
Frame: 565 | File: frame_565_car_2.jpg | Plate: REF#
Frame: 565 | File: frame_565_car_3.jpg | Plate: EP
Frame: 565 | File: frame_565_car_4.jpg | Plate: L
Frame: 565 | File: frame_565_car_5.jpg | Plate: TOTAL
Frame: 565 | File: frame_565_car_6.jpg | Plate: :
Frame: 565 | File: frame_565_car_7.jpg | Plate: 14
Frame: 565 | File: frame_565_car_8.jpg | Plate: *
Frame: 565 | File: frame_565_car_9.jpg | Plate: 4
Frame: 565 | File: frame_565_car_10.jpg | Plate: M
Frame: 565 | File: frame_565_car_11.jpg | Plate: /
Frame: 565 | File: frame_565_car_12.jpg | Plate: /07/01
Frame: 565 | File: frame_565_car_13.jpg | Plate: R
Frame: 565 | File: frame_565_car_14.jpg | Plate: R
Frame: 565 | File: frame_565_car_15.jpg | Plate: K
Frame: 565 | File: frame_565_car_16.jpg | Plate: TOTAL
Frame: 566 | File: frame_566_car_0.jpg | Plate: :
Frame: 566 | File: frame_566_car_1.jpg | Plate: R
Frame: 566 | File: frame_566_car_2.jpg | Plate: LEMS
Frame: 566 | File: frame_566_car_3.jpg | Plate: EP
Frame: 566 | File: frame_566_car_4.jpg | Plate: 1
Frame: 566 | File: frame_566_car_5.jpg | Plate: :
Frame: 566 | File: frame_566_car_6.jpg | Plate: USING
Frame: 566 | File: frame_566_car_7.jpg | Plate: 1
Frame: 566 | File: frame_566_car_8.jpg | Plate: 14
Frame: 566 | File: frame_566_car_9.jpg | Plate: QG
Frame: 566 | File: frame_566_car_10.jpg | Plate: /
Frame: 566 | File: frame_566_car_11.jpg | Plate: 1
Frame: 566 | File: frame_566_car_12.jpg | Plate: 4
Frame: 566 | File: frame_566_car_13.jpg | Plate: /0770V
Frame: 566 | File: frame_566_car_14.jpg | Plate: TOTAL
Frame: 567 | File: frame_567_car_0.jpg | Plate: :
Frame: 567 | File: frame_567_car_1.jpg | Plate: E-9
Frame: 567 | File: frame_567_car_2.jpg | Plate: LEST
Frame: 567 | File: frame_567_car_3.jpg | Plate: EP
Frame: 567 | File: frame_567_car_4.jpg | Plate: 1
Frame: 567 | File: frame_567_car_5.jpg | Plate: :
Frame: 567 | File: frame_567_car_6.jpg | Plate: TY
Frame: 567 | File: frame_567_car_7.jpg | Plate: :
Frame: 567 | File: frame_567_car_8.jpg | Plate: OR
Frame: 567 | File: frame_567_car_9.jpg | Plate: ITEM
Frame: 567 | File: frame_567_car_10.jpg | Plate: 15
Frame: 567 | File: frame_567_car_11.jpg | Plate: R
Frame: 567 | File: frame_567_car_12.jpg | Plate: 02.00
Frame: 567 | File: frame_567_car_13.jpg | Plate: 1
Frame: 567 | File: frame_567_car_14.jpg | Plate: TOTAL
Frame: 568 | File: frame_568_car_0.jpg | Plate: :
Frame: 568 | File: frame_568_car_1.jpg | Plate: E
Frame: 568 | File: frame_568_car_2.jpg | Plate: LEST
Frame: 568 | File: frame_568_car_3.jpg | Plate: 1
Frame: 568 | File: frame_568_car_4.jpg | Plate: 8
Frame: 568 | File: frame_568_car_5.jpg | Plate: :
Frame: 568 | File: frame_568_car_6.jpg | Plate: 1
Frame: 568 | File: frame_568_car_7.jpg | Plate: TOTAL
Frame: 568 | File: frame_568_car_8.jpg | Plate: TOTAL
Frame: 568 | File: frame_568_car_9.jpg | Plate: 15
Frame: 568 | File: frame_568_car_10.jpg | Plate: ***
Frame: 568 | File: frame_568_car_11.jpg | Plate: /IN
Frame: 568 | File: frame_568_car_12.jpg | Plate: /O ZOHV
Frame: 568 | File: frame_568_car_13.jpg | Plate: 4
Frame: 568 | File: frame_568_car_14.jpg | Plate: TOTAL
Frame: 568 | File: frame_568_car_15.jpg | Plate: 4
Frame: 569 | File: frame_569_car_0.jpg | Plate: :
Frame: 569 | File: frame_569_car_1.jpg | Plate: E
Frame: 569 | File: frame_569_car_2.jpg | Plate: PER-
Frame: 569 | File: frame_569_car_3.jpg | Plate: 1
Frame: 569 | File: frame_569_car_4.jpg | Plate: EP
Frame: 569 | File: frame_569_car_5.jpg | Plate: :
Frame: 569 | File: frame_569_car_6.jpg | Plate: *
Frame: 569 | File: frame_569_car_7.jpg | Plate: 1
Frame: 569 | File: frame_569_car_8.jpg | Plate: :
Frame: 569 | File: frame_569_car_9.jpg | Plate: 15
Frame: 569 | File: frame_569_car_10.jpg | Plate: ITEM
Frame: 569 | File: frame_569_car_11.jpg | Plate: 4
Frame: 569 | File: frame_569_car_12.jpg | Plate: ***
Frame: 569 | File: frame_569_car_13.jpg | Plate: TAX
Frame: 570 | File: frame_570_car_0.jpg | Plate: :
Frame: 570 | File: frame_570_car_1.jpg | Plate: 1
Frame: 570 | File: frame_570_car_2.jpg | Plate: E
Frame: 570 | File: frame_570_car_3.jpg | Plate: PER-
Frame: 570 | File: frame_570_car_4.jpg | Plate: EP
Frame: 570 | File: frame_570_car_5.jpg | Plate: :
Frame: 570 | File: frame_570_car_6.jpg | Plate: *
Frame: 570 | File: frame_570_car_7.jpg | Plate: 7
Frame: 570 | File: frame_570_car_8.jpg | Plate: :
Frame: 570 | File: frame_570_car_9.jpg | Plate: 15
Frame: 570 | File: frame_570_car_10.jpg | Plate: ***
Frame: 570 | File: frame_570_car_11.jpg | Plate: DISCOUNTS
Frame: 570 | File: frame_570_car_12.jpg | Plate: S
Frame: 570 | File: frame_570_car_13.jpg | Plate: TAX
Frame: 571 | File: frame_571_car_0.jpg | Plate: :
Frame: 571 | File: frame_571_car_1.jpg | Plate: REF
Frame: 571 | File: frame_571_car_2.jpg | Plate: E-S
Frame: 571 | File: frame_571_car_3.jpg | Plate: E=S
Frame: 571 | File: frame_571_car_4.jpg | Plate: EP
Frame: 571 | File: frame_571_car_5.jpg | Plate: :
Frame: 571 | File: frame_571_car_6.jpg | Plate: :
Frame: 571 | File: frame_571_car_7.jpg | Plate: L
Frame: 571 | File: frame_571_car_8.jpg | Plate: *
Frame: 571 | File: frame_571_car_9.jpg | Plate: 15
Frame: 571 | File: frame_571_car_10.jpg | Plate: DISCOUNTS
Frame: 571 | File: frame_571_car_11.jpg | Plate: 4
Frame: 571 | File: frame_571_car_12.jpg | Plate: ***
Frame: 572 | File: frame_572_car_0.jpg | Plate: :
Frame: 572 | File: frame_572_car_1.jpg | Plate: REF
Frame: 572 | File: frame_572_car_2.jpg | Plate: E-S
Frame: 572 | File: frame_572_car_3.jpg | Plate: EP
Frame: 572 | File: frame_572_car_4.jpg | Plate: :
Frame: 572 | File: frame_572_car_5.jpg | Plate: :
Frame: 572 | File: frame_572_car_6.jpg | Plate: :
Frame: 572 | File: frame_572_car_7.jpg | Plate: :
Frame: 572 | File: frame_572_car_8.jpg | Plate: :
Frame: 572 | File: frame_572_car_9.jpg | Plate: 15
Frame: 572 | File: frame_572_car_10.jpg | Plate: AMOUNTS
Frame: 572 | File: frame_572_car_11.jpg | Plate: 4
Frame: 573 | File: frame_573_car_0.jpg | Plate: :
Frame: 573 | File: frame_573_car_1.jpg | Plate: REF
Frame: 573 | File: frame_573_car_2.jpg | Plate: REF#
Frame: 573 | File: frame_573_car_3.jpg | Plate: EP
Frame: 573 | File: frame_573_car_4.jpg | Plate: E-S
Frame: 573 | File: frame_573_car_5.jpg | Plate: :
Frame: 573 | File: frame_573_car_6.jpg | Plate: :
Frame: 573 | File: frame_573_car_7.jpg | Plate: :
Frame: 573 | File: frame_573_car_8.jpg | Plate: QTR
Frame: 573 | File: frame_573_car_9.jpg | Plate: 15
Frame: 573 | File: frame_573_car_10.jpg | Plate: AMOUNT
Frame: 573 | File: frame_573_car_11.jpg | Plate: S
Frame: 573 | File: frame_573_car_12.jpg | Plate: 4
Frame: 574 | File: frame_574_car_0.jpg | Plate: :
Frame: 574 | File: frame_574_car_1.jpg | Plate: 1
Frame: 574 | File: frame_574_car_2.jpg | Plate: E-S
Frame: 574 | File: frame_574_car_3.jpg | Plate: LEX
Frame: 574 | File: frame_574_car_4.jpg | Plate: EP
Frame: 574 | File: frame_574_car_5.jpg | Plate: :
Frame: 574 | File: frame_574_car_6.jpg | Plate: :
Frame: 574 | File: frame_574_car_7.jpg | Plate: :
Frame: 574 | File: frame_574_car_8.jpg | Plate: QTR
Frame: 574 | File: frame_574_car_9.jpg | Plate: 15
Frame: 574 | File: frame_574_car_10.jpg | Plate: DISCOUNT
Frame: 574 | File: frame_574_car_11.jpg | Plate: --
Frame: 574 | File: frame_574_car_12.jpg | Plate: TOTAL
Frame: 575 | File: frame_575_car_0.jpg | Plate: :
Frame: 575 | File: frame_575_car_1.jpg | Plate: E-S
Frame: 575 | File: frame_575_car_2.jpg | Plate: 1
Frame: 575 | File: frame_575_car_3.jpg | Plate: LEST
Frame: 575 | File: frame_575_car_4.jpg | Plate: 8
Frame: 575 | File: frame_575_car_5.jpg | Plate: :
